"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p308927","RUSSO","GAETANA","19810425","nato a FIDENZA, PARMA, EMILIA-ROMAGNA, il 25.04.1981","FIDENZA","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-06 13:19:19
"http://dati.camera.it/ocd/persona.rdf/p308927","RUSSO","GAETANA","19810425","nato a FIDENZA, PARMA, EMILIA-ROMAGNA, il 25.04.1981","FIDENZA","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-11-06 13:19:19
"http://dati.camera.it/ocd/persona.rdf/p308915","CHIESA","PAOLA MARIA","19790912","nato a PAVIA, PAVIA, LOMBARDIA, il 12.09.1979","PAVIA","female","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p308915","CHIESA","PAOLA MARIA","19790912","nato a PAVIA, PAVIA, LOMBARDIA, il 12.09.1979","PAVIA","female","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COLLEGIO D'APPELLO",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA PER LE AUTORIZZAZIONI",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p307340","LUCASELLI","YLENJA","19760422","nato a TARANTO, TARANTO, PUGLIA, il 22.04.1976","TARANTO","female","EMILIA-ROMAGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p308825","AMICH","VINCENZO","19770726","nato a CASALE MONFERRATO, ALESSANDRIA, PIEMONTE, il 26.07.1977","CASALE MONFERRATO","male","PIEMONTE 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-11-06 13:19:21
"http://dati.camera.it/ocd/persona.rdf/p308825","AMICH","VINCENZO","19770726","nato a CASALE MONFERRATO, ALESSANDRIA, PIEMONTE, il 26.07.1977","CASALE MONFERRATO","male","PIEMONTE 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-06 13:19:21
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2025-11-06 13:19:21
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-11-06 13:19:21
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","GIUNTA DELLE ELEZIONI",2025-11-06 13:19:21
"http://dati.camera.it/ocd/persona.rdf/p308908","SBARDELLA","LUCA","19730926","nato a ROMA, ROMA, LAZIO, il 26.09.1973","ROMA","male","LOMBARDIA 3 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-11-06 13:19:21
"http://dati.camera.it/ocd/persona.rdf/p308784","DI GIUSEPPE","ANDREA","19680520","nato a ROMA, ROMA, LAZIO, il 20.05.1968","ROMA","male","AMERICA SETTENTRIONALE E CENTRALE","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-11-06 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p308784","DI GIUSEPPE","ANDREA","19680520","nato a ROMA, ROMA, LAZIO, il 20.05.1968","ROMA","male","AMERICA SETTENTRIONALE E CENTRALE","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PERMANENTE SUGLI ITALIANI NEL MONDO",2025-11-06 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p308784","DI GIUSEPPE","ANDREA","19680520","nato a ROMA, ROMA, LAZIO, il 20.05.1968","ROMA","male","AMERICA SETTENTRIONALE E CENTRALE","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PERMANENTE SUL COMMERCIO INTERNAZIONALE",2025-11-06 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p308784","DI GIUSEPPE","ANDREA","19680520","nato a ROMA, ROMA, LAZIO, il 20.05.1968","ROMA","male","AMERICA SETTENTRIONALE E CENTRALE","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PERMANENTE SULLA POLITICA ESTERA PER L'AFRICA",2025-11-06 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELLA NATO",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VI COMMISSIONE (FINANZE)",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p39130","TREMONTI","GIULIO CARLO DANILO","19470818","nato a SONDRIO, SONDRIO, LOMBARDIA, il 18.08.1947","SONDRIO","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p301558","GARDINI","ELISABETTA","19560603","nato a PADOVA, PADOVA, VENETO, il 03.06.1956","PADOVA","female","VENETO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p301558","GARDINI","ELISABETTA","19560603","nato a PADOVA, PADOVA, VENETO, il 03.06.1956","PADOVA","female","VENETO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p301558","GARDINI","ELISABETTA","19560603","nato a PADOVA, PADOVA, VENETO, il 03.06.1956","PADOVA","female","VENETO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-11-07 13:19:32
"http://dati.camera.it/ocd/persona.rdf/p308101","MANTOVANI","LUCREZIA MARIA BENEDETTA","19840520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1984","MILANO","female","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:38
"http://dati.camera.it/ocd/persona.rdf/p308101","MANTOVANI","LUCREZIA MARIA BENEDETTA","19840520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1984","MILANO","female","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-11-07 13:19:38
"http://dati.camera.it/ocd/persona.rdf/p308101","MANTOVANI","LUCREZIA MARIA BENEDETTA","19840520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1984","MILANO","female","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'INFANZIA E L'ADOLESCENZA",2025-11-07 13:19:38
"http://dati.camera.it/ocd/persona.rdf/p308769","POLO","BARBARA","19730204","nato a OZIERI, SASSARI, SARDEGNA, il 04.02.1973","OZIERI","female","SARDEGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",2025-11-07 13:19:39
"http://dati.camera.it/ocd/persona.rdf/p308769","POLO","BARBARA","19730204","nato a OZIERI, SASSARI, SARDEGNA, il 04.02.1973","OZIERI","female","SARDEGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2025-11-07 13:19:39
"http://dati.camera.it/ocd/persona.rdf/p308769","POLO","BARBARA","19730204","nato a OZIERI, SASSARI, SARDEGNA, il 04.02.1973","OZIERI","female","SARDEGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER IL CONTRASTO DEGLI SVANTAGGI DERIVANTI DALL'INSULARITA'",2025-11-07 13:19:39
"http://dati.camera.it/ocd/persona.rdf/p308851","SCHIFONE","MARTA","19801009","nato a NAPOLI, NAPOLI, CAMPANIA, il 09.10.1980","NAPOLI","female","CAMPANIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE",2025-11-07 13:19:48
"http://dati.camera.it/ocd/persona.rdf/p308851","SCHIFONE","MARTA","19801009","nato a NAPOLI, NAPOLI, CAMPANIA, il 09.10.1980","NAPOLI","female","CAMPANIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-07 13:19:48
"http://dati.camera.it/ocd/persona.rdf/p308851","SCHIFONE","MARTA","19801009","nato a NAPOLI, NAPOLI, CAMPANIA, il 09.10.1980","NAPOLI","female","CAMPANIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-07 13:19:48
"http://dati.camera.it/ocd/persona.rdf/p308889","PIETRELLA","FABIO","19770411","nato a CARBONIA, SUD SARDEGNA, SARDEGNA, il 11.04.1977","CARBONIA","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:55
"http://dati.camera.it/ocd/persona.rdf/p308889","PIETRELLA","FABIO","19770411","nato a CARBONIA, SUD SARDEGNA, SARDEGNA, il 11.04.1977","CARBONIA","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI VIGILANZA SULLA CASSA DEPOSITI E PRESTITI",2025-11-07 13:19:55
"http://dati.camera.it/ocd/persona.rdf/p308889","PIETRELLA","FABIO","19770411","nato a CARBONIA, SUD SARDEGNA, SARDEGNA, il 11.04.1977","CARBONIA","male","LOMBARDIA 1 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2025-11-07 13:19:55
"http://dati.camera.it/ocd/persona.rdf/p307479","DELMASTRO DELLE VEDOVE","ANDREA","19761022","nato a GATTINARA, VERCELLI, PIEMONTE, il 22.10.1976","GATTINARA","male","PIEMONTE 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2025-11-08 13:17:17
"http://dati.camera.it/ocd/persona.rdf/p307175","SILVESTRI","RACHELE","19860830","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 30.08.1986","ASCOLI PICENO","female","ABRUZZO - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI",2025-11-08 13:17:32
"http://dati.camera.it/ocd/persona.rdf/p307175","SILVESTRI","RACHELE","19860830","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 30.08.1986","ASCOLI PICENO","female","ABRUZZO - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-11-08 13:17:32
"http://dati.camera.it/ocd/persona.rdf/p308917","COLOSIMO","CHIARA","19860602","nato a ROMA, ROMA, LAZIO, il 02.06.1986","ROMA","female","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",2025-11-08 13:17:32
"http://dati.camera.it/ocd/persona.rdf/p308917","COLOSIMO","CHIARA","19860602","nato a ROMA, ROMA, LAZIO, il 02.06.1986","ROMA","female","LAZIO 2 - P02","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-11-08 13:17:32
"http://dati.camera.it/ocd/persona.rdf/p308856","SARRACINO","MARCO","19890621","nato a VILLARICCA, NAPOLI, CAMPANIA, il 21.06.1989","VILLARICCA","male","CAMPANIA 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-06 13:18:48
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","UNIONE INTERPARLAMENTARE",2025-11-06 13:19:03
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-11-06 13:19:03
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE SUI DIRITTI UMANI NEL MONDO",2025-11-06 13:19:03
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE SUL COMMERCIO INTERNAZIONALE",2025-11-06 13:19:03
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE SULLA POLITICA ESTERA PER L'AREA INDO-MEDITERRANEA",2025-11-06 13:19:03
"http://dati.camera.it/ocd/persona.rdf/p306189","QUARTAPELLE PROCOPIO","LIA","19820815","nato a VARESE, VARESE, LOMBARDIA, il 15.08.1982","VARESE","female","LOMBARDIA 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE SULLA POLITICA ESTERA PER L'ARTICO",2025-11-06 13:19:03
"http://dati.camera.it/ocd/persona.rdf/p308902","BARBAGALLO","ANTHONY EMANUELE","19751224","nato a CATANIA, CATANIA, SICILIA, il 24.12.1975","CATANIA","male","SICILIA 2 - P03","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE GIURISDIZIONALE PER IL PERSONALE",2025-11-06 13:19:19
"http://dati.camera.it/ocd/persona.rdf/p308902","BARBAGALLO","ANTHONY EMANUELE","19751224","nato a CATANIA, CATANIA, SICILIA, il 24.12.1975","CATANIA","male","SICILIA 2 - P03","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",2025-11-06 13:19:19
"http://dati.camera.it/ocd/persona.rdf/p308902","BARBAGALLO","ANTHONY EMANUELE","19751224","nato a CATANIA, CATANIA, SICILIA, il 24.12.1975","CATANIA","male","SICILIA 2 - P03","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-06 13:19:19
"http://dati.camera.it/ocd/persona.rdf/p308804","CURTI","AUGUSTO","19780304","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 04.03.1978","ASCOLI PICENO","male","MARCHE - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE PARLAMENTARE DI VIGILANZA SULL'ANAGRAFE TRIBUTARIA",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p308804","CURTI","AUGUSTO","19780304","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 04.03.1978","ASCOLI PICENO","male","MARCHE - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-11-06 13:19:20
"http://dati.camera.it/ocd/persona.rdf/p305757","BOLDRINI","LAURA","19610428","nato a MACERATA, MACERATA, MARCHE, il 28.04.1961","MACERATA","female","TOSCANA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-11-06 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p305757","BOLDRINI","LAURA","19610428","nato a MACERATA, MACERATA, MARCHE, il 28.04.1961","MACERATA","female","TOSCANA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE PER L'ATTUAZIONE DELL'AGENDA 2030 E LO SVILUPPO SOSTENIBILE",2025-11-06 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p305757","BOLDRINI","LAURA","19610428","nato a MACERATA, MACERATA, MARCHE, il 28.04.1961","MACERATA","female","TOSCANA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE SUI DIRITTI UMANI NEL MONDO",2025-11-06 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p305757","BOLDRINI","LAURA","19610428","nato a MACERATA, MACERATA, MARCHE, il 28.04.1961","MACERATA","female","TOSCANA - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PERMANENTE SULLA POLITICA ESTERA PER L'AFRICA",2025-11-06 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p308892","FURFARO","MARCO","19800619","nato a PISTOIA, PISTOIA, TOSCANA, il 19.06.1980","PISTOIA","male","TOSCANA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2025-11-06 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p308892","FURFARO","MARCO","19800619","nato a PISTOIA, PISTOIA, TOSCANA, il 19.06.1980","PISTOIA","male","TOSCANA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-06 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p36500","FASSINO","PIERO FRANCO","19491007","nato a AVIGLIANA, TORINO, PIEMONTE, il 07.10.1949","AVIGLIANA","male","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:33
"http://dati.camera.it/ocd/persona.rdf/p36500","FASSINO","PIERO FRANCO","19491007","nato a AVIGLIANA, TORINO, PIEMONTE, il 07.10.1949","AVIGLIANA","male","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IV COMMISSIONE (DIFESA)",2025-11-07 13:19:33
"http://dati.camera.it/ocd/persona.rdf/p308803","SCARPA","RACHELE","19970129","nato a TREVISO, TREVISO, VENETO, il 29.01.1997","TREVISO","female","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",2025-11-07 13:19:56
"http://dati.camera.it/ocd/persona.rdf/p308803","SCARPA","RACHELE","19970129","nato a TREVISO, TREVISO, VENETO, il 29.01.1997","TREVISO","female","VENETO 1 - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","II COMMISSIONE (GIUSTIZIA)",2025-11-07 13:19:56
"http://dati.camera.it/ocd/persona.rdf/p308843","DI BIASE","MICHELA","19801017","nato a ROMA, ROMA, LAZIO, il 17.10.1980","ROMA","female","LAZIO 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","II COMMISSIONE (GIUSTIZIA)",2025-11-08 13:17:28
"http://dati.camera.it/ocd/persona.rdf/p308843","DI BIASE","MICHELA","19801017","nato a ROMA, ROMA, LAZIO, il 17.10.1980","ROMA","female","LAZIO 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE PARLAMENTARE PER L'INFANZIA E L'ADOLESCENZA",2025-11-08 13:17:28
"http://dati.camera.it/ocd/persona.rdf/p302794","MORASSUT","ROBERTO","19631116","nato a ROMA, ROMA, LAZIO, il 16.11.1963","ROMA","male","LAZIO 1 - P02","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-11-08 13:17:32
